target_id,sequence_cluster,length,bank,candidate_index,setting,raw_reference_index,raw_candidate_tm,candidate_tm_same_reference,c1_rmsd,c1_lddt,c1_lddt_pair,c1_lddt_pairs,sw_rmsd_9,sw_rmsd_15,clash_per_res,bb_dev,rg_err,sharp_kinks,angle_nll,torsion_nll,pair_like_fraction
R1108,seq_0f7467835a4eb605,69,V3_5T,3,Geometry_global,0,0.31082,0.31576,28.34691432835167,0.47522730389578205,0.4309116809116809,351,3.4456761995753973,6.845797528678527,0.0,0.6869346001020198,13.602269844843093,0.0,0.35988565255475247,0.5550519639208901,0.34782608695652173
R1108,seq_0f7467835a4eb605,69,V3_5T,4,Geometry_global,1,0.31829,0.31874,28.620552212785462,0.5055061891875394,0.4661383285302594,347,3.415752633556885,6.800013004635109,0.0,0.715513728613089,14.098494972939761,0.014925373134328358,0.3816250723040376,0.63447000247292,0.37681159420289856
R1108,seq_0f7467835a4eb605,69,J_3T2D,0,Geometry_global,1,0.48873,0.4884,7.6369994435232496,0.7108119288754301,0.7060518731988472,347,2.458559730807404,3.507268383116445,0.014492753623188406,0.9483958269617148,0.1728845032640436,0.04477611940298507,0.5307588482923397,0.7373262466932918,0.5797101449275363
R1108,seq_0f7467835a4eb605,69,J_3T2D,1,Geometry_global,0,0.27892,0.27782,55.44289415848306,0.38832729770229774,0.344017094017094,351,12.8603756034003,22.369002173345578,0.057971014492753624,2.9322145491359084,31.609891608392445,0.1044776119402985,1.3779611479048985,0.8146520360446485,0.37681159420289856
R1108,seq_0f7467835a4eb605,69,J_3T2D,2,Geometry_global,0,0.20322,0.203,44.471727989539204,0.38389937357328663,0.36538461538461536,351,13.38062620976548,22.97529084232857,0.07246376811594203,3.05110196535533,25.427295229657453,0.07462686567164178,1.2896982065001343,0.7097425367151863,0.37681159420289856
R1108,seq_0f7467835a4eb605,69,J_3T2D,3,Geometry_global,1,0.60192,0.60221,3.164420203828242,0.7892937699430835,0.7881844380403458,347,1.5153766183339519,1.937153704851402,0.0,0.6357634404857453,0.9081070170791143,0.029850746268656716,0.29493224442703253,0.6268702986592556,0.6376811594202898
R1108,seq_0f7467835a4eb605,69,J_3T2D,4,Geometry_global,0,0.53589,0.53721,4.371605837755103,0.7301437340839515,0.7272079772079773,351,2.0382639472544057,2.7634590082326764,0.0,0.6976055798009987,1.191075988203135,0.029850746268656716,0.3487481674264847,0.6100112261864263,0.6666666666666666
R1108,seq_0f7467835a4eb605,69,V3_3T2D,0,Geometry_global,1,0.49384,0.49445,7.419740485240809,0.7578002533952191,0.7586455331412104,347,2.3694802333402043,3.4955853525360396,0.014492753623188406,0.964843344415012,0.20977649263847553,0.05970149253731343,0.5823777253917128,0.6904741480420254,0.6086956521739131
R1108,seq_0f7467835a4eb605,69,V3_3T2D,1,Geometry_global,0,0.30799,0.30883,28.35238511028816,0.47007819575754367,0.42806267806267806,351,3.4718625826204073,6.85450822335822,0.0,0.716182529218675,13.54322525958083,0.029850746268656716,0.3337231669690022,0.5533698130401934,0.34782608695652173
R1108,seq_0f7467835a4eb605,69,V3_3T2D,2,Geometry_global,0,0.28846,0.28926,28.15560609254513,0.46927777335386034,0.42806267806267806,351,3.5408932943972213,6.861193170825623,0.0,0.7378824760496155,13.315051154950957,0.014925373134328358,0.46049324615913617,0.6538223982533219,0.37681159420289856
R1108,seq_0f7467835a4eb605,69,V3_3T2D,3,Geometry_global,1,0.60192,0.60221,3.164420203828242,0.7892937699430835,0.7881844380403458,347,1.5153766183339519,1.937153704851402,0.0,0.6357634404857453,0.9081070170791143,0.029850746268656716,0.29493224442703253,0.6268702986592556,0.6376811594202898
R1108,seq_0f7467835a4eb605,69,V3_3T2D,4,Geometry_global,0,0.53589,0.53721,4.371605837755103,0.7301437340839515,0.7272079772079773,351,2.0382639472544057,2.7634590082326764,0.0,0.6976055798009987,1.191075988203135,0.029850746268656716,0.3487481674264847,0.6100112261864263,0.6666666666666666
R1116,seq_ab902745838f97e5,157,J_5T,0,Geometry_global,0,0.45228,0.45408,25.189087193199757,0.5291800350431792,0.5298634812286689,879,5.289039400120637,9.592844772194383,0.025477707006369428,1.6446278711101807,15.637624065755311,0.07096774193548387,0.9597497065735093,0.8172719075427758,0.535031847133758
R1116,seq_ab902745838f97e5,157,J_5T,1,Geometry_global,0,0.26766,0.27206,43.072501171565385,0.3035120477763082,0.28526734926052333,879,4.823024558523731,8.699891088074105,0.07006369426751592,1.1401982846848444,2.37603152769244,0.09032258064516129,0.8763350446160391,0.697507783694559,0.6242038216560509
R1116,seq_ab902745838f97e5,157,J_5T,2,Geometry_global,0,0.24112,0.241,48.77627073493215,0.26480863103783253,0.2525597269624573,879,6.1426293897170074,10.003557182011708,0.006369426751592357,2.0517091463387516,23.891625445213343,0.04516129032258064,0.5238807689429372,0.6836585034711048,0.33121019108280253
R1116,seq_ab902745838f97e5,157,J_5T,3,Geometry_global,0,0.23309,0.23147,43.648664052094276,0.2869139300937377,0.26621160409556316,879,7.626450688027244,11.465989130306294,0.06369426751592357,1.6724076267317327,10.436305907253207,0.08387096774193549,1.0938063565095189,0.6970734512388883,0.4968152866242038
R1116,seq_ab902745838f97e5,157,J_5T,4,Geometry_global,0,0.24962,0.25054,44.90047383384974,0.2588051722600018,0.24032992036405007,879,6.875778661060021,10.582739785567227,0.08280254777070063,1.6386939666723688,4.5960326364544315,0.0967741935483871,1.2566104791864687,0.8264364020322621,0.6624203821656051
R1116,seq_ab902745838f97e5,157,V3_5T,0,Geometry_global,0,0.43276,0.45132,19.51748349071903,0.49428895207061785,0.5045506257110353,879,3.4357475664498565,6.049032306855261,0.1337579617834395,1.2524160005734735,11.003988292166817,0.025806451612903226,0.722581957194633,0.8076509256050947,0.6369426751592356
R1116,seq_ab902745838f97e5,157,V3_5T,1,Geometry_global,0,0.45342,0.45306,21.697647913810837,0.49559968777497737,0.5014220705346986,879,3.8161712935519705,6.359792376437013,0.33121019108280253,1.4287139352575122,9.693626377764247,0.04516129032258064,0.7036109170006218,0.8019678035489917,0.6114649681528662
R1116,seq_ab902745838f97e5,157,V3_5T,2,Geometry_global,0,0.2484,0.20659,48.569604444831576,0.2553692872350854,0.24089874857792948,879,5.7642483954243025,9.810628115943162,0.025477707006369428,1.7510261241154166,24.430854951356885,0.03870967741935484,0.5122890605245993,0.6500708572245705,0.3821656050955414
R1116,seq_ab902745838f97e5,157,V3_5T,3,Geometry_global,0,0.15673,0.15846,68.94038662617996,0.26395870215753237,0.2445961319681456,879,5.526053010509312,9.919728930814427,0.01910828025477707,1.0310870460632748,37.40441016192343,0.06451612903225806,0.594764975812676,0.6822299067231378,0.25477707006369427
R1116,seq_ab902745838f97e5,157,V3_5T,4,Geometry_global,0,0.21846,0.22766,51.798143131258264,0.2583433150905969,0.24544937428896474,879,4.999805996128883,8.561994537701525,0.31210191082802546,1.1665665017254137,12.37593003447624,0.05161290322580645,0.8230947589700379,0.7265417079160988,0.5477707006369427
R1116,seq_ab902745838f97e5,157,J_3T2D,0,Geometry_global,0,0.45228,0.45408,25.189087193199757,0.5291800350431792,0.5298634812286689,879,5.289039400120637,9.592844772194383,0.025477707006369428,1.6446278711101807,15.637624065755311,0.07096774193548387,0.9597497065735093,0.8172719075427758,0.535031847133758
R1116,seq_ab902745838f97e5,157,J_3T2D,1,Geometry_global,0,0.26766,0.27206,43.072501171565385,0.3035120477763082,0.28526734926052333,879,4.823024558523731,8.699891088074105,0.07006369426751592,1.1401982846848444,2.37603152769244,0.09032258064516129,0.8763350446160391,0.697507783694559,0.6242038216560509
R1116,seq_ab902745838f97e5,157,J_3T2D,2,Geometry_global,0,0.24112,0.241,48.77627073493215,0.26480863103783253,0.2525597269624573,879,6.1426293897170074,10.003557182011708,0.006369426751592357,2.0517091463387516,23.891625445213343,0.04516129032258064,0.5238807689429372,0.6836585034711048,0.33121019108280253
R1116,seq_ab902745838f97e5,157,J_3T2D,3,Geometry_global,0,0.49184,0.49034,8.89632641408261,0.7219470757694049,0.7013651877133106,879,1.7660901892545426,2.3853743123970186,0.012738853503184714,0.6647414005845235,9.310228447331248,0.01935483870967742,0.3749374296771361,0.5293602920851146,0.7388535031847133
R1116,seq_ab902745838f97e5,157,J_3T2D,4,Geometry_global,0,0.51489,0.51578,11.044301513448998,0.7292235808533818,0.7098976109215017,879,1.7467237883676108,2.6151335854364066,0.006369426751592357,0.7089095203147401,9.150004962002107,0.01935483870967742,0.3492462139860991,0.48764527266884694,0.7006369426751592
R1116,seq_ab902745838f97e5,157,V3_3T2D,0,Geometry_global,0,0.43276,0.45132,19.51748349071903,0.49428895207061785,0.5045506257110353,879,3.4357475664498565,6.049032306855261,0.1337579617834395,1.2524160005734735,11.003988292166817,0.025806451612903226,0.722581957194633,0.8076509256050947,0.6369426751592356
R1116,seq_ab902745838f97e5,157,V3_3T2D,1,Geometry_global,0,0.45342,0.45306,21.697647913810837,0.49559968777497737,0.5014220705346986,879,3.8161712935519705,6.359792376437013,0.33121019108280253,1.4287139352575122,9.693626377764247,0.04516129032258064,0.7036109170006218,0.8019678035489917,0.6114649681528662
R1116,seq_ab902745838f97e5,157,V3_3T2D,2,Geometry_global,0,0.2484,0.20659,48.569604444831576,0.2553692872350854,0.24089874857792948,879,5.7642483954243025,9.810628115943162,0.025477707006369428,1.7510261241154166,24.430854951356885,0.03870967741935484,0.5122890605245993,0.6500708572245705,0.3821656050955414
R1116,seq_ab902745838f97e5,157,V3_3T2D,3,Geometry_global,0,0.49184,0.49034,8.89632641408261,0.7219470757694049,0.7013651877133106,879,1.7660901892545426,2.3853743123970186,0.012738853503184714,0.6647414005845235,9.310228447331248,0.01935483870967742,0.3749374296771361,0.5293602920851146,0.7388535031847133
R1116,seq_ab902745838f97e5,157,V3_3T2D,4,Geometry_global,0,0.51489,0.51578,11.044301513448998,0.7292235808533818,0.7098976109215017,879,1.7467237883676108,2.6151335854364066,0.006369426751592357,0.7089095203147401,9.150004962002107,0.01935483870967742,0.3492462139860991,0.48764527266884694,0.7006369426751592
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,0,Geometry_global,1,0.45269,0.43382,3.7960069170570763,0.5392035772913687,0.5486842105263158,190,3.327124267161332,3.778979403303746,0.0,0.9612819192019444,3.9991650734085074,0.14285714285714285,0.8292131330716427,0.8850101136654375,0.6
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,1,Geometry_global,0,0.41154,0.39635,10.632122732074443,0.3386304611380522,0.3269230769230769,156,5.101702892382688,8.386008108680878,0.0,1.133249052642258,3.707448389257655,0.0,0.6039873288271816,0.7114293269289935,0.6
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,2,Geometry_global,0,0.12632,0.15616,22.40929768813061,0.24584306414094753,0.23076923076923078,156,5.681008636634946,11.0588381571793,0.06666666666666667,1.5478616815915323,6.7859175120005055,0.10714285714285714,0.9716220381370749,0.4107531594147761,0.13333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,3,Geometry_global,0,0.2195,0.2279,26.880823524720157,0.2854548347679152,0.27724358974358976,156,13.39991887110398,23.29356892022834,0.03333333333333333,2.5992773628956205,9.065871201304152,0.10714285714285714,1.198393096522462,0.5895443491301421,0.4
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,4,Geometry_global,0,0.13582,0.13281,29.51031611971664,0.2628891328019841,0.24519230769230768,156,5.292626425744138,12.23873899429734,0.0,0.5042980068376998,13.481290612674258,0.0,0.7900335785506283,0.5932987439817731,0.06666666666666667
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,0,Geometry_global,0,0.46162,0.44726,8.90839257843019,0.33397961216563854,0.3301282051282051,156,4.229428066512305,6.232007185968353,0.06666666666666667,1.3182171347488518,4.51219291391727,0.0,0.4026474875124861,0.7721585079124346,0.6
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,1,Geometry_global,1,0.4442,0.43122,4.890440303792453,0.461869551182272,0.4710526315789474,190,3.026683211205599,3.9035024283736544,0.0,0.7082993795508259,4.115570030937482,0.14285714285714285,0.8034761789049311,1.0225483431970324,0.6
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,2,Geometry_global,0,0.13633,0.13658,45.49162657953071,0.2610630436385081,0.24519230769230768,156,8.68476435790071,19.92853021053535,0.0,1.809436350817869,32.50638400046071,0.0,0.36240240106644783,0.49958773940671897,0.0
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,3,Geometry_global,0,0.12632,0.1266,24.31944765918801,0.2503949625630383,0.23557692307692307,156,4.712866590942352,10.634676782695005,0.0,0.5336924882987556,9.059087910170426,0.03571428571428571,0.3182877067169339,0.33757665839317813,0.0
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,4,Geometry_global,0,0.15534,0.15968,24.00213775717709,0.24832715981129294,0.23557692307692307,156,4.199015343096355,9.005332756993315,0.0,0.7690905245355032,9.110939773857673,0.07142857142857142,0.4105567763457226,0.3603296782645476,0.0
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,0,Geometry_global,1,0.45269,0.43382,3.7960069170570763,0.5392035772913687,0.5486842105263158,190,3.327124267161332,3.778979403303746,0.0,0.9612819192019444,3.9991650734085074,0.14285714285714285,0.8292131330716427,0.8850101136654375,0.6
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,1,Geometry_global,0,0.41154,0.39635,10.632122732074443,0.3386304611380522,0.3269230769230769,156,5.101702892382688,8.386008108680878,0.0,1.133249052642258,3.707448389257655,0.0,0.6039873288271816,0.7114293269289935,0.6
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,2,Geometry_global,0,0.12632,0.15616,22.40929768813061,0.24584306414094753,0.23076923076923078,156,5.681008636634946,11.0588381571793,0.06666666666666667,1.5478616815915323,6.7859175120005055,0.10714285714285714,0.9716220381370749,0.4107531594147761,0.13333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,3,Geometry_global,0,0.27988,0.29023,2.902468517335148,0.6485163292193239,0.6346153846153846,156,2.531720183572493,2.9852261462838636,0.0,0.7007943226557312,5.045406254513413,0.07142857142857142,0.7259237883423857,1.0030276146805983,0.7333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,4,Geometry_global,1,0.25708,0.26394,3.3991858693458816,0.5747458689123838,0.5776315789473684,190,3.140070291568438,3.541357759135801,0.0,0.8101089731994506,4.635460194052362,0.07142857142857142,0.5297648803490219,0.7650037703832481,0.6666666666666666
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,0,Geometry_global,0,0.46162,0.44726,8.90839257843019,0.33397961216563854,0.3301282051282051,156,4.229428066512305,6.232007185968353,0.06666666666666667,1.3182171347488518,4.51219291391727,0.0,0.4026474875124861,0.7721585079124346,0.6
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,1,Geometry_global,1,0.4442,0.43122,4.890440303792453,0.461869551182272,0.4710526315789474,190,3.026683211205599,3.9035024283736544,0.0,0.7082993795508259,4.115570030937482,0.14285714285714285,0.8034761789049311,1.0225483431970324,0.6
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,2,Geometry_global,0,0.13633,0.13658,45.49162657953071,0.2610630436385081,0.24519230769230768,156,8.68476435790071,19.92853021053535,0.0,1.809436350817869,32.50638400046071,0.0,0.36240240106644783,0.49958773940671897,0.0
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,3,Geometry_global,0,0.27988,0.29023,2.902468517335148,0.6485163292193239,0.6346153846153846,156,2.531720183572493,2.9852261462838636,0.0,0.7007943226557312,5.045406254513413,0.07142857142857142,0.7259237883423857,1.0030276146805983,0.7333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,4,Geometry_global,1,0.25708,0.26394,3.3991858693458816,0.5747458689123838,0.5776315789473684,190,3.140070291568438,3.541357759135801,0.0,0.8101089731994506,4.635460194052362,0.07142857142857142,0.5297648803490219,0.7650037703832481,0.6666666666666666
R1126,seq_c8464c14b2e8bee2,363,J_5T,0,Geometry_global,0,0.16955,0.17374,47.35397180061983,0.2639499079253131,0.2530798640611725,2354,5.532235025906768,9.606479099134662,0.03856749311294766,1.12902417010933,4.988984175386683,0.0886426592797784,0.9304412920784045,0.8049483362664972,0.6446280991735537
R1126,seq_c8464c14b2e8bee2,363,J_5T,1,Geometry_global,0,0.20394,0.20363,63.33742568961773,0.2611027306975451,0.2475573491928632,2354,6.48745746005655,10.932543529464825,0.05234159779614325,1.4422982604294816,39.33888577254181,0.0664819944598338,0.9662361801843493,0.8170445005234878,0.5785123966942148
R1126,seq_c8464c14b2e8bee2,363,J_5T,2,Geometry_global,0,0.14578,0.14601,53.02880203031874,0.2542987029518473,0.24405267629566696,2354,7.890903520016019,12.69328199793892,0.09641873278236915,2.0116086510844484,0.41405168718170415,0.09418282548476455,1.1979230414399626,0.8460635094875605,0.6391184573002755
R1126,seq_c8464c14b2e8bee2,363,J_5T,3,Geometry_global,0,0.14101,0.14477,62.58496850904142,0.2413321668430987,0.2304587935429057,2354,4.990549434122552,8.639166747198022,0.05509641873278237,0.9698246358151751,31.53424752229858,0.11911357340720222,0.999811662043741,0.9767751406825792,0.5674931129476584
R1126,seq_c8464c14b2e8bee2,363,J_5T,4,Geometry_global,0,0.16918,0.17003,71.85823914136222,0.24116491784053656,0.23120220900594732,2354,9.505847080904887,15.752423491174456,0.06611570247933884,2.3383824445110695,29.699402672258508,0.07756232686980609,1.0437784251566926,0.779237105890985,0.4462809917355372
R1126,seq_c8464c14b2e8bee2,363,V3_5T,0,Geometry_global,0,0.16148,0.14026,46.33632718742041,0.22467477610883327,0.21665250637213254,2354,5.5155504500629196,9.187914715315538,0.06336088154269973,1.4182396778577275,0.5663550938795225,0.08033240997229917,0.945855862492323,0.8714107439085897,0.650137741046832
R1126,seq_c8464c14b2e8bee2,363,V3_5T,1,Geometry_global,0,0.18237,0.19159,48.08921086950521,0.2516595434124454,0.24139762107051826,2354,5.241635492193022,9.097124854879912,0.027548209366391185,1.0624797133995874,1.2929054253523375,0.055401662049861494,0.7932654216473458,0.8233114248937102,0.5785123966942148
R1126,seq_c8464c14b2e8bee2,363,V3_5T,2,Geometry_global,0,0.14464,0.14343,64.7955102623937,0.23025760890380673,0.219732370433305,2354,5.117591121014008,9.018198842219672,0.05785123966942149,1.1899748928581624,33.82150709165463,0.05817174515235457,0.727040541620539,0.8956215769452632,0.5068870523415978
R1126,seq_c8464c14b2e8bee2,363,V3_5T,3,Geometry_global,0,0.20438,0.19676,61.63190087884847,0.21924788116519564,0.20868734069668649,2354,5.17921973103016,8.363924292770445,0.23140495867768596,1.3312329053702037,43.26194743884768,0.024930747922437674,0.8334084208146332,0.9254208612828183,0.628099173553719
R1126,seq_c8464c14b2e8bee2,363,V3_5T,4,Geometry_global,0,0.15196,0.15457,53.776092266900754,0.2284854380381743,0.22249362786745963,2354,5.869263915870475,9.796943183978703,0.3608815426997245,1.5848274239711488,4.930315238848394,0.05263157894736842,0.9114437028392843,0.8213562948471046,0.6391184573002755
