target_id,sequence_cluster,length,bank,setting,candidate_index,raw_reference_index,raw_candidate_tm,candidate_tm_same_reference,c1_rmsd,c1_lddt,c1_lddt_pair,c1_lddt_pairs,sw_rmsd_9,sw_rmsd_15,clash_per_res,bb_dev,rg_err,sharp_kinks,angle_nll,torsion_nll,pair_like_fraction
R1116,seq_ab902745838f97e5,157,V3_3T2D,Geometry_global,2.0,0.0,0.428262,0.423418,21.94507275537861,0.5392857167406935,0.5316268486916951,879.0,3.305796246609657,5.443992139413772,0.10191082802547771,1.1611613961691332,12.717740606124261,0.029677419354838707,0.5325331156766179,0.6553390302265237,0.6140127388535032
R1116,seq_ab902745838f97e5,157,V3_5T,Geometry_global,2.0,0.0,0.301954,0.299418,42.10465312135993,0.35351198886576196,0.3473833902161547,879.0,4.708405252412865,8.140235253550276,0.1643312101910828,1.3259619215470182,18.981761963537526,0.04516129032258064,0.6712683339005137,0.7336922402035787,0.48662420382165605
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,Geometry_global,2.0,0.4,0.305502,0.3081,8.627816344788632,0.4693878601404152,0.4637246963562752,169.6,3.9563252542639793,5.9500819149167175,0.013333333333333332,1.0306591898581832,4.834679484646489,0.07857142857142857,0.7321022337454614,0.7550447970146107,0.5466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,Geometry_global,2.0,0.2,0.26917399999999997,0.269408,18.645713396339787,0.33440421402805354,0.32576248313090417,162.8,6.560476218605418,11.751226716737921,0.02,1.3491936046338109,7.4079385577290155,0.07142857142857142,0.8786498350217979,0.6380071386242244,0.36
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,Geometry_global,2.0,0.4,0.315822,0.31384599999999996,13.118422769686877,0.45603488102362527,0.4517240215924426,169.6,4.322533222151909,7.318124746059404,0.013333333333333332,1.0693712321945457,10.163002678776248,0.05714285714285714,0.5648429472350546,0.8124651951160065,0.5199999999999999
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,Geometry_global,2.0,0.2,0.264762,0.260268,21.52240897562369,0.31112686587214994,0.3035053981106613,162.8,4.970551513931464,9.940809872913135,0.013333333333333332,1.027747175590361,11.860834925868712,0.05,0.45947411010930433,0.5984401854347823,0.24
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,Geometry_global,2.0,0.0,0.23409399999999997,0.23517799999999997,46.116405404282446,0.3996187078984376,0.38511045029736624,2354.0,4.91997781356814,8.209367355594036,0.045179063360881545,1.2112814919145163,13.851065770920632,0.05761772853185596,0.7617290876984631,0.6967977093793556,0.6611570247933883
R1126,seq_c8464c14b2e8bee2,363,J_5T,Geometry_global,2.0,0.0,0.16589199999999998,0.167636,59.63268143419199,0.25236968525166814,0.24127017841971116,2354.0,6.881398504201355,11.524778972982176,0.06170798898071626,1.578227632389901,21.195114365933456,0.08919667590027701,1.02763812018063,0.8448137185702219,0.5752066115702479
R1126,seq_c8464c14b2e8bee2,363,V3_3T2D,Geometry_global,2.0,0.0,0.22793800000000003,0.225558,45.21657516403504,0.38506682526851366,0.37172897196261684,2354.0,4.112814025026263,7.023554112769378,0.03746556473829201,1.0288341324129597,12.038834966075893,0.04653739612188366,0.6360413501099613,0.7212551892733591,0.6358126721763085
R1126,seq_c8464c14b2e8bee2,363,V3_5T,Geometry_global,2.0,0.0,0.168966,0.16532200000000002,54.92580829301371,0.23086504952569106,0.2217926932880204,2354.0,5.384652142034117,9.092821177832855,0.1482093663911846,1.3173509226913658,16.77460605771651,0.05429362880886426,0.842202789882825,0.8674241803754972,0.6005509641873278
R1128,seq_f3159d2df289b012,238,J_3T2D,Geometry_global,2.0,0.0,0.484378,0.484584,34.4026331480732,0.5468471030088986,0.5410256410256411,1248.0,4.472471066273123,7.457215316256301,0.014285714285714285,1.3225031316005764,14.694348511971892,0.0711864406779661,0.7389615904286271,0.7109179238632366,0.5966386554621849
R1128,seq_f3159d2df289b012,238,J_5T,Geometry_global,2.0,0.0,0.15123999999999999,0.16132,59.33353585882266,0.29025418305262596,0.28104967948717946,1248.0,7.922351353242317,13.237181289853504,0.025210084033613446,2.0754015613083174,25.674172930171313,0.0847457627118644,0.9765424690617384,0.8289221829971629,0.426890756302521
R1128,seq_f3159d2df289b012,238,V3_3T2D,Geometry_global,2.0,0.0,0.476422,0.47031,34.837201570400445,0.5498297615186208,0.5435897435897437,1248.0,3.6228473594875426,6.398744506974156,0.04453781512605042,1.0923248597159023,15.091712071926855,0.051694915254237285,0.5654989256335616,0.6194987654206405,0.5899159663865546
R1128,seq_f3159d2df289b012,238,V3_5T,Geometry_global,2.0,0.0,0.15934600000000002,0.151322,54.55383466721239,0.27310053278818724,0.2637820512820513,1248.0,6.367387493762061,10.90132259146701,0.06974789915966387,1.6980720444903157,19.279151075039316,0.06186440677966102,0.7984263781101693,0.8289275698928998,0.4756302521008403
R1136,seq_e113e5b915f73e77,374,J_3T2D,Geometry_global,2.0,0.0,0.192854,0.186566,54.59219651851087,0.4109325756248924,0.39070686070686067,2405.0,5.120157011970338,8.961678803616808,0.034224598930481284,1.2322511198996893,11.382330302734449,0.04838709677419355,0.6707934562074421,0.6781255487690894,0.6502673796791444
R1136,seq_e113e5b915f73e77,374,J_5T,Geometry_global,2.0,0.0,0.16190600000000002,0.154084,71.70878315994885,0.2644872239073629,0.25137214137214137,2405.0,8.348471147337188,14.083238728350725,0.04171122994652406,1.9327424797578758,27.842878416630327,0.06989247311827958,0.9838380571828971,0.794159720683328,0.49411764705882355
R1136,seq_e113e5b915f73e77,374,V3_3T2D,Geometry_global,2.0,0.0,0.205772,0.209952,51.506588625644966,0.39777419741649206,0.3791891891891892,2405.0,4.128804214037019,7.405862921852472,0.05347593582887701,1.0731626705398172,9.161123025291802,0.037096774193548385,0.5788986294443108,0.6655410842869139,0.6791443850267379
R1136,seq_e113e5b915f73e77,374,V3_5T,Geometry_global,2.0,0.0,0.17276,0.18863400000000002,66.43732350705818,0.23552291981148005,0.22401247401247404,2405.0,5.473284911326395,9.538213180424531,0.0946524064171123,1.3567900097115815,27.52685019828375,0.0489247311827957,0.712192959395396,0.8026224905888076,0.5529411764705883
R1138,seq_10df3cf7b8552761,720,J_3T2D,Geometry_global,2.0,0.4,0.186418,0.186552,62.96482014114092,0.274457066378418,0.26158569824657674,4554.6,6.783785565914007,11.595175885378188,0.06027777777777778,1.6024169715314318,12.565526081538229,0.08662952646239555,0.9795382910141844,0.8267794706476964,0.5672222222222223
R1138,seq_10df3cf7b8552761,720,J_5T,Geometry_global,2.0,0.4,0.186418,0.186552,62.96482014114092,0.274457066378418,0.26158569824657674,4554.6,6.783785565914007,11.595175885378188,0.06027777777777778,1.6024169715314318,12.565526081538229,0.08662952646239555,0.9795382910141844,0.8267794706476964,0.5672222222222223
R1138,seq_10df3cf7b8552761,720,V3_3T2D,Geometry_global,2.0,0.6,0.197824,0.196766,60.998091060072305,0.2559703399878155,0.24300293741418502,4561.4,5.366074481882473,9.38306760079131,0.13194444444444445,1.3808686960595278,9.941318808277327,0.06406685236768803,0.8184584961818369,0.8589552844607546,0.6261111111111111
R1138,seq_10df3cf7b8552761,720,V3_5T,Geometry_global,2.0,0.6,0.197824,0.196766,60.998091060072305,0.2559703399878155,0.24300293741418502,4561.4,5.366074481882473,9.38306760079131,0.13194444444444445,1.3808686960595278,9.941318808277327,0.06406685236768803,0.8184584961818369,0.8589552844607546,0.6261111111111111
R1149,seq_6157861c4fd04fcf,124,J_3T2D,Geometry_global,2.0,4.4,0.385006,0.38008000000000003,24.161968690244088,0.5302436414260417,0.5211565097110585,585.0,5.205227244149338,8.542031544405507,0.017741935483870968,1.3149229457373737,7.929474266941156,0.03770491803278688,0.6277359185527147,0.6124328357483633,0.5580645161290322
R1149,seq_6157861c4fd04fcf,124,J_5T,Geometry_global,2.0,2.4,0.245844,0.23622,35.10634755292242,0.35415113359521566,0.33804464648261134,595.2,7.64687251483609,12.579989189171343,0.029032258064516127,1.7697970317552076,9.66511449840485,0.06721311475409836,0.9452141550491646,0.7982395157382586,0.4870967741935484
R1149,seq_6157861c4fd04fcf,124,V3_3T2D,Geometry_global,2.0,5.0,0.40976,0.40627800000000003,22.022912170607007,0.5090428212744982,0.5031008095501883,591.2,3.6345122254008664,6.054114435016343,0.08064516129032258,1.0250141037710494,4.323455760766078,0.029508196721311476,0.5239597872087449,0.5648555713399308,0.6096774193548387
R1149,seq_6157861c4fd04fcf,124,V3_5T,Geometry_global,2.0,3.4,0.262022,0.256858,31.550078859179827,0.33531885341361145,0.3227028375150346,606.8,4.877031512724909,8.389229961620487,0.09838709677419355,1.159086183311308,3.6804546165411844,0.0360655737704918,0.6100447732974535,0.6448960912675927,0.532258064516129
R1156,seq_43da3c4c1f178763,135,J_3T2D,Geometry_global,2.0,31.0,0.309018,0.30976,36.589976614639575,0.4812994705831823,0.46714595814165427,673.4,6.691463456487066,11.02922005937,0.03259259259259259,1.6190200548875076,21.68329682985294,0.04962406015037594,0.6209842123382208,0.6298088673446387,0.562962962962963
R1156,seq_43da3c4c1f178763,135,J_5T,Geometry_global,2.0,28.0,0.243302,0.24050599999999997,47.68486862597597,0.342455976092414,0.3282908802140036,678.2,8.147423545224228,13.69000356006875,0.028148148148148144,1.7855854353838354,26.12356143073348,0.06315789473684211,0.82303349551151,0.737483679258291,0.4414814814814815
R1156,seq_43da3c4c1f178763,135,V3_3T2D,Geometry_global,2.0,20.6,0.313214,0.31093200000000004,27.200095181900963,0.46080352271726543,0.4494953961087325,679.0,4.39607276500311,7.266377769675475,0.03111111111111111,1.1496027901846042,7.704386234275944,0.05714285714285714,0.555473491556209,0.6678007708760715,0.5896296296296296
R1156,seq_43da3c4c1f178763,135,V3_5T,Geometry_global,2.0,18.6,0.242862,0.228562,39.524181721596406,0.3022303595352271,0.29062237846967837,676.6,5.784029550822021,9.689011588392068,0.05333333333333333,1.3712241581933866,14.6107570794878,0.06315789473684211,0.6822497303890761,0.7615796569255692,0.48
R1189,seq_1eedfbc5839f67d6,118,J_3T2D,Geometry_global,2.0,0.0,0.189106,0.18449,38.218584372968124,0.4194543309797547,0.4105214152700186,537.0,6.41265836877037,10.449370110571502,0.03220338983050848,1.24902296588983,15.54264823821265,0.06034482758620689,0.7862442860987284,0.6912566522026049,0.5152542372881356
R1189,seq_1eedfbc5839f67d6,118,J_5T,Geometry_global,2.0,0.0,0.174096,0.17069600000000001,51.03408118796832,0.35335381073728533,0.33649906890130354,537.0,8.122519317400927,13.454816420019355,0.02033898305084746,1.6855599473046232,28.835062682559897,0.08103448275862069,0.9199877097265483,0.7852651732885899,0.3864406779661017
R1189,seq_1eedfbc5839f67d6,118,V3_3T2D,Geometry_global,2.0,0.0,0.18474,0.184166,37.59428382517821,0.386181946584489,0.37513966480446925,537.0,5.539341507489991,9.319568323927433,0.03389830508474576,1.2160829964272812,12.716661758637821,0.03793103448275863,0.46610350212943413,0.6129252662357187,0.4610169491525424
R1189,seq_1eedfbc5839f67d6,118,V3_5T,Geometry_global,2.0,0.0,0.18352600000000002,0.182996,41.84836714089458,0.3120088386190082,0.29636871508379886,537.0,6.08803845840649,10.38191205063643,0.04745762711864407,1.2701651097003201,15.847251950226564,0.05517241379310345,0.5734698811657367,0.706800667054021,0.3898305084745763
R1190,seq_1eedfbc5839f67d6,118,J_3T2D,Geometry_global,2.0,0.0,0.20171999999999998,0.206934,38.33391481801989,0.4482930711002745,0.4446494464944649,542.0,6.255532412831743,10.208252358912443,0.03220338983050848,1.24902296588983,15.54264823821265,0.06034482758620689,0.7862442860987284,0.6912566522026049,0.5152542372881356
R1190,seq_1eedfbc5839f67d6,118,J_5T,Geometry_global,2.0,0.0,0.182856,0.17821199999999998,51.04182924768186,0.36152449716009044,0.3504612546125461,542.0,7.961428863797593,13.216620942812028,0.02033898305084746,1.6855599473046232,28.835062682559897,0.08103448275862069,0.9199877097265483,0.7852651732885899,0.3864406779661017
R1190,seq_1eedfbc5839f67d6,118,V3_3T2D,Geometry_global,2.0,0.0,0.210472,0.215736,37.44860540066337,0.42078783269461234,0.41402214022140227,542.0,5.386668637149873,9.161057287723397,0.03389830508474576,1.2160829964272812,12.716661758637821,0.03793103448275863,0.46610350212943413,0.6129252662357187,0.4610169491525424
R1190,seq_1eedfbc5839f67d6,118,V3_5T,Geometry_global,2.0,0.0,0.211062,0.21044200000000002,41.59133366707945,0.322500343347801,0.31125461254612546,542.0,5.985014010955179,10.270735294612717,0.04745762711864407,1.2701651097003201,15.847251950226564,0.05517241379310345,0.5734698811657367,0.706800667054021,0.3898305084745763
