target_id,sequence_cluster,length,bank,setting,candidate_index,raw_reference_index,raw_candidate_tm,candidate_tm_same_reference,c1_rmsd,c1_lddt,c1_lddt_pair,c1_lddt_pairs,sw_rmsd_9,sw_rmsd_15,clash_per_res,bb_dev,rg_err,sharp_kinks,angle_nll,torsion_nll,pair_like_fraction
R1108,seq_0f7467835a4eb605,69,V3_5T,Simple,2.0,0.4,0.34388,0.342838,24.178855540476217,0.532967951829508,0.4992105716889578,349.4,3.2571834738698917,6.174645358400989,0.002898550724637681,0.761176076655706,10.952868175950465,0.026865671641791045,0.5092472405520125,0.7170234776564092,0.41739130434782606
R1116,seq_ab902745838f97e5,157,J_3T2D,Geometry_historical,2.0,0.0,0.39355799999999996,0.397732,27.38910194045035,0.5098223889725072,0.4959044368600683,879.0,3.9548333661326547,6.659217660838932,0.024203821656050957,1.2425389487359126,12.05057267168671,0.049032258064516124,0.619966447090463,0.6466299819301823,0.5885350318471337
R1116,seq_ab902745838f97e5,157,J_3T2D,John_adaptive,2.0,0.0,0.39355799999999996,0.39227,27.300662353916472,0.47963809572585203,0.4661547212741752,879.0,3.8130471697219877,6.497779861143989,0.030573248407643312,1.0515554707900518,11.973449968765085,0.04387096774193548,0.7575876402840039,0.7451106437233671,0.6114649681528663
R1116,seq_ab902745838f97e5,157,J_3T2D,John_fixed,2.0,0.0,0.39355799999999996,0.391528,27.255209866693725,0.49408446608286827,0.479806598407281,879.0,3.7419016946083614,6.419218104522325,0.02929936305732484,1.0471427692237452,11.982481243658311,0.04387096774193548,0.7378458993990542,0.7376927392703128,0.6140127388535032
R1116,seq_ab902745838f97e5,157,J_3T2D,Raw,2.0,0.0,0.39355799999999996,0.39355799999999996,27.391438048222376,0.505970410613807,0.49300341296928324,879.0,3.981985961029131,6.677511850636771,0.025477707006369428,1.3773902092695187,12.06828519162845,0.050322580645161284,0.754189599427917,0.6867035314421097,0.5961783439490446
R1116,seq_ab902745838f97e5,157,J_3T2D,Simple,2.0,0.0,0.39355799999999996,0.39576,27.394514744318837,0.510089131276189,0.49624573378839587,879.0,3.961648021562732,6.662999060378832,0.025477707006369428,1.234253063981376,12.072218984323698,0.050322580645161284,0.762461044476604,0.7140963394042659,0.5987261146496815
R1116,seq_ab902745838f97e5,157,J_5T,Geometry_historical,2.0,0.0,0.288754,0.290524,41.10815439155749,0.3283875181987425,0.31456200227531284,879.0,6.150873501767216,10.066635848202825,0.049681528662420385,1.630335182405005,11.371666693081528,0.07741935483870968,0.9495523560704946,0.7416911159157236,0.5273885350318471
R1116,seq_ab902745838f97e5,157,J_5T,John_adaptive,2.0,0.0,0.288754,0.285536,40.97179664385162,0.3226832696890586,0.309556313993174,879.0,5.766881507144392,9.687116164514544,0.062420382165605096,1.358518426392436,11.28796195156411,0.06322580645161291,1.1532753573248955,0.8217142896958748,0.535031847133758
R1116,seq_ab902745838f97e5,157,J_5T,John_fixed,2.0,0.0,0.288754,0.283318,40.943537680690966,0.3200148190323713,0.3062571103526735,879.0,5.715009706466036,9.624808763115386,0.06496815286624204,1.3015085822867998,11.30344883089492,0.06451612903225806,1.143868046225202,0.8342904372472247,0.5375796178343949
R1116,seq_ab902745838f97e5,157,J_5T,Raw,2.0,0.0,0.288754,0.288754,41.12539240235465,0.32363270459002574,0.31063708759954495,879.0,6.19603231383658,10.102686442660367,0.050955414012738856,1.748929470955241,11.395267034567624,0.07870967741935483,1.229189978284638,0.7336180813690047,0.5299363057324841
R1116,seq_ab902745838f97e5,157,J_5T,Simple,2.0,0.0,0.288754,0.29026399999999997,41.11740133692429,0.3278583068624225,0.31410693970420933,879.0,6.161114618083743,10.073821342281793,0.050955414012738856,1.6290640560993594,11.387253271570888,0.07870967741935483,1.226565252266474,0.7532509120313142,0.535031847133758
R1116,seq_ab902745838f97e5,157,V3_3T2D,Geometry_historical,2.0,0.0,0.428262,0.426916,21.92875637341335,0.5383098746554743,0.5307736063708759,879.0,3.3111191225545227,5.452158682183932,0.11210191082802548,1.164330958054753,12.675324442158846,0.029677419354838707,0.5549943277133071,0.6817553311584474,0.619108280254777
R1116,seq_ab902745838f97e5,157,V3_3T2D,John_adaptive,2.0,0.0,0.428262,0.43232,21.90132656789032,0.5112839521410685,0.5031285551763368,879.0,3.258507513659113,5.3834715477081,0.13630573248407646,1.0428372295369228,12.694275625480445,0.07870967741935483,0.7271614048031789,0.7816979368724185,0.6343949044585987
R1116,seq_ab902745838f97e5,157,V3_3T2D,John_fixed,2.0,0.0,0.428262,0.429054,21.865898460600555,0.527068127514134,0.5177474402730375,879.0,3.213407790277297,5.329451526895186,0.12866242038216563,0.9740330180518638,12.682003950505479,0.08645161290322581,0.8004102705111942,0.7701727044129063,0.6420382165605096
R1116,seq_ab902745838f97e5,157,V3_3T2D,Raw,2.0,0.0,0.428262,0.428262,21.92875933553291,0.5317988849324633,0.5256541524459613,879.0,3.3545699397513977,5.467964983223621,0.21019108280254778,1.4130627838281646,12.691789002363775,0.03096774193548387,0.6575612520155294,0.714141543270036,0.6216560509554141
R1116,seq_ab902745838f97e5,157,V3_3T2D,Simple,2.0,0.0,0.428262,0.43002599999999996,21.919397800937283,0.5447779510286062,0.536518771331058,879.0,3.3650941939752514,5.477846069150451,0.12484076433121019,1.0093041183785918,12.702320772758634,0.09935483870967741,0.8784214007139134,0.7835052154485879,0.6242038216560509
R1116,seq_ab902745838f97e5,157,V3_5T,Geometry_historical,2.0,0.0,0.301954,0.299458,42.055571293681254,0.35355935879365324,0.3476678043230944,879.0,4.726142993083753,8.155653325869615,0.17324840764331212,1.3134431120735783,18.9204437343703,0.04516129032258064,0.6991128812603871,0.7744741458655535,0.4968152866242038
R1116,seq_ab902745838f97e5,157,V3_5T,John_adaptive,2.0,0.0,0.301954,0.309494,42.032358782250604,0.351459486586326,0.3441410693970421,879.0,4.621660056075351,8.039465283997368,0.22929936305732485,1.1653735965623926,18.93991524478367,0.12387096774193548,1.0941564985257637,0.8675406712118114,0.5070063694267516
R1116,seq_ab902745838f97e5,157,V3_5T,John_fixed,2.0,0.0,0.301954,0.30407,42.0139387714953,0.3501935694506864,0.3418088737201365,879.0,4.595436920016675,8.001126192923484,0.2267515923566879,1.0511378712191852,18.93476358014802,0.1329032258064516,1.184004864058703,0.8766501777028571,0.5171974522292994
R1116,seq_ab902745838f97e5,157,V3_5T,Raw,2.0,0.0,0.301954,0.301954,42.08473988209951,0.34205161565508113,0.33697383390216157,879.0,4.78870894739387,8.17093483660039,0.41146496815286626,1.651813447988958,18.95708371595713,0.04645161290322581,0.8879544913952853,0.7803935460648244,0.489171974522293
R1116,seq_ab902745838f97e5,157,V3_5T,Simple,2.0,0.0,0.301954,0.30399600000000004,42.073615313109165,0.35953725716598606,0.35284414106939704,879.0,4.81389926948445,8.194352066127378,0.2356687898089172,1.0888120435607855,18.964250018447142,0.15225806451612903,1.2448883838046547,0.8796788985169652,0.49171974522292994
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,Geometry_historical,2.0,0.4,0.305502,0.307982,8.62732455950296,0.4684317891642532,0.46319838056680157,169.6,3.9580603288899945,5.951520719895081,0.013333333333333332,1.027272485593525,4.817812481665433,0.07857142857142857,0.7488471515016413,0.7601154995741661,0.5466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,John_adaptive,2.0,0.4,0.305502,0.28461400000000003,8.622461838676042,0.4611344060457257,0.4554385964912281,169.6,3.87377792166516,5.911882983810772,0.02,0.890415319410043,4.919600259109876,0.06428571428571428,0.8099719301593226,0.7855940256553452,0.5466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,John_fixed,2.0,0.4,0.305502,0.27704399999999996,8.615872298568776,0.45869679604647456,0.45298920377867746,169.6,3.8399259152320075,5.89095923122312,0.013333333333333332,0.8522120409942282,4.954979150016875,0.07142857142857142,0.780123925787809,0.7841964904949387,0.5199999999999999
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,Raw,2.0,0.4,0.305502,0.305502,8.657982324366987,0.4616189020843091,0.45721322537112014,169.6,4.007448786938264,5.990595049225538,0.013333333333333332,1.1809005277447837,4.840304941939896,0.07857142857142857,0.8415856931068223,0.7937876364337282,0.5466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_3T2D,Simple,2.0,0.4,0.305502,0.306898,8.626868811302684,0.46665694750344644,0.4610695006747639,169.6,3.959656406570745,5.953856204330597,0.013333333333333332,1.0294348772432622,4.834702393498487,0.07142857142857142,0.8264126896025697,0.8030772829342185,0.5466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,Geometry_historical,2.0,0.2,0.26917399999999997,0.26878,18.635403557430013,0.3361099784208036,0.32757085020242915,162.8,6.557848757592341,11.745578477561446,0.02,1.3485501431511828,7.391931809963468,0.07142857142857142,0.8728571102204958,0.6538959329101806,0.36
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,John_adaptive,2.0,0.2,0.26917399999999997,0.257426,18.56841200289106,0.3288417533443274,0.3204858299595142,162.8,6.1764287476395925,11.414690941145427,0.026666666666666665,1.142473471604728,7.444834039339919,0.05,1.1146654782821803,0.641694216664693,0.3466666666666666
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,John_fixed,2.0,0.2,0.26917399999999997,0.247938,18.562613877255266,0.3248976974804803,0.3161943319838057,162.8,6.1176606492414285,11.372864118956773,0.03333333333333334,1.0858841060608913,7.4805927888636985,0.05,1.0965507394408527,0.6431556101663516,0.3333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,Raw,2.0,0.2,0.26917399999999997,0.26917399999999997,18.668111757032296,0.330247564535792,0.32161943319838054,162.8,6.60535152991685,11.788950265588799,0.02,1.4592906522506153,7.406258472658969,0.07142857142857142,1.1914155107863234,0.6389869198043828,0.36
R1117v2,seq_d00cb7b2e16a5704,30,J_5T,Simple,2.0,0.2,0.26917399999999997,0.270368,18.644967171559532,0.3335858719224746,0.32497300944669366,162.8,6.566288503688851,11.755158346273785,0.02,1.3531311933935384,7.408157367732052,0.07142857142857142,1.172261033216685,0.654988107951333,0.36
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,Geometry_historical,2.0,0.4,0.315822,0.31358600000000003,13.116478922006863,0.4541569980058435,0.4500877192982456,169.6,4.323948240128635,7.318144484574901,0.013333333333333332,1.0642845525604718,10.143323634607963,0.05714285714285714,0.5642414330885881,0.8020999663337214,0.5066666666666666
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,John_adaptive,2.0,0.4,0.315822,0.302832,13.065052041412258,0.45569049577326676,0.4514271255060729,169.6,4.268261672194754,7.261346197290959,0.006666666666666666,0.9637125880334766,10.097744706576512,0.05714285714285714,0.7097898816453446,0.8521978034182119,0.5333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,John_fixed,2.0,0.4,0.315822,0.288614,13.060878112827595,0.4565161239184631,0.4518960863697705,169.6,4.25908563753098,7.247282846105195,0.013333333333333332,0.9004777257243843,10.06987569332103,0.06428571428571428,0.7589269537000977,0.8657606725644683,0.5333333333333333
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,Raw,2.0,0.4,0.315822,0.315822,13.141254935456766,0.4491079750588985,0.445968286099865,169.6,4.370080921650488,7.357817477142592,0.013333333333333332,1.2186336393815222,10.18036595517086,0.06428571428571428,0.6913849849992018,0.8680771073285994,0.5199999999999999
R1117v2,seq_d00cb7b2e16a5704,30,V3_3T2D,Simple,2.0,0.4,0.315822,0.314562,13.116548861833644,0.45732050186441436,0.45195344129554654,169.6,4.3426571938942775,7.3204727199792305,0.013333333333333332,1.0156567384498836,10.16507946825029,0.06428571428571428,0.7270864601764463,0.8491525071661503,0.5199999999999999
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,Geometry_historical,2.0,0.2,0.264762,0.25960799999999995,21.493776811015273,0.3116947204169824,0.30388326585695,162.8,4.968132708269509,9.930227390584529,0.013333333333333332,1.0219501728259368,11.822754092870856,0.05,0.4769633125285811,0.5800914234124175,0.22666666666666666
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,John_adaptive,2.0,0.2,0.264762,0.26421,21.483306938173506,0.31793471987490984,0.30974358974358973,162.8,4.931436120027196,9.89455890802374,0.006666666666666666,0.9035162120574591,11.776631329933782,0.05714285714285714,0.7944993181482204,0.6532482988314616,0.26666666666666666
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,John_fixed,2.0,0.2,0.264762,0.24860600000000002,21.475810305490523,0.31777042089318275,0.30869095816464237,162.8,4.91883952071682,9.877863832268392,0.013333333333333332,0.842611060120159,11.742894989141169,0.05714285714285714,0.8394235538143798,0.666465337667002,0.26666666666666666
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,Raw,2.0,0.2,0.264762,0.264762,21.529188925804988,0.308615513040662,0.3014001349527665,162.8,5.006267048801097,9.965783272078198,0.013333333333333332,1.1380260149640136,11.8714792702595,0.05714285714285714,0.8031107526503505,0.6468744707337702,0.24
R1117v2,seq_d00cb7b2e16a5704,30,V3_5T,Simple,2.0,0.2,0.264762,0.258596,21.520266050787274,0.3146945989414188,0.3056005398110661,162.8,4.993222516021612,9.941159702259275,0.013333333333333332,0.9665056469179193,11.867361839645776,0.06428571428571428,0.8337408219461222,0.6120456097851628,0.24
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,Geometry_historical,2.0,0.0,0.23409399999999997,0.225764,46.09728840988503,0.3998656061627785,0.38525913338997453,2354.0,4.917902689120465,8.208043884484358,0.043526170798898076,1.2126987457928238,13.818802852854091,0.05706371191135734,0.7655376107946045,0.6957757166365555,0.6611570247933884
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,John_adaptive,2.0,0.0,0.23409399999999997,0.221536,46.085565885502504,0.374557523074108,0.3607264231096007,2354.0,4.7281004726456,8.03031828093749,0.05730027548209367,0.9601590434873627,13.91575974246877,0.05152354570637119,0.9809635324519201,0.8464629750630491,0.6765840220385675
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,John_fixed,2.0,0.0,0.23409399999999997,0.22225799999999998,46.08418858214311,0.39481140224892997,0.38037383177570094,2354.0,4.699638958360237,7.992477766197221,0.05619834710743802,1.0617488440893104,13.899462773099714,0.04764542936288089,0.9442513724830434,0.7994937379388556,0.687603305785124
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,Raw,2.0,0.0,0.23409399999999997,0.23409399999999997,46.11231348488151,0.39563212297148603,0.38124468988954974,2354.0,4.959858605976334,8.229590640327697,0.043526170798898076,1.3875739988602427,13.84241556276358,0.06204986149584487,0.9582189169697916,0.7416911482365025,0.6622589531680441
R1126,seq_c8464c14b2e8bee2,363,J_3T2D,Simple,2.0,0.0,0.23409399999999997,0.22483,46.11537359814888,0.39844291082842964,0.38387850467289725,2354.0,4.9280855960253085,8.211346580226923,0.0440771349862259,1.199132037394976,13.849425877800911,0.05983379501385042,0.9770344890511685,0.7645804385570513,0.6611570247933884
